41.762108844	15.4
41.986666667	15.5
42.257052154	15.6
42.546666667	15.7
42.821405896	15.8
43.113333333	16.1
43.485170068	16.2
43.775419501	16.3
44.013333333	16.4
44.328321995	16.5
44.617142857	16.6
44.919002268	16.7
45.175532880	16.8
45.493786848	17.1
45.836190476	17.2
46.143854875	17.3
46.415555556	17.4
46.735963719	17.5
46.994829932	17.6
47.288412698	17.7
47.568934240	17.8
47.953809524	18.1
48.345714286	18.2
48.640000000	18.3
48.878004535	18.4
49.131292517	18.5
49.433333333	18.6
49.812607710	18.7
50.086666667	18.8
50.486371882	19.1
51.008435374	19.2
51.321904762	19.3
51.600544218	19.4
51.902403628	19.5
52.140000000	19.6
52.393401361	19.7
52.697687075	19.8
53.022766440	20.1
53.376870748	20.2
53.701950113	20.3
53.974784580	20.4
54.247619048	20.5
54.513333333	20.6
54.780000000	20.7
55.060000000	20.8
55.433469388	21.1
55.912154195	21.2
56.158752834	21.3
56.401269841	21.4
56.644807256	21.5
56.964943311	21.6
57.272743764	21.7
57.548049887	21.8
57.867845805	22.1
58.316916100	22.2
58.590816327	22.3
58.824625850	22.4
59.102675737	22.5
59.388231293	22.6
59.656417234	22.7
59.912403628	22.8
60.366077098	23.1
60.737596372	23.2
61.045419501	23.3
61.294126984	23.4
61.532176871	23.5
61.821043084	23.6
62.107845805	23.7
62.428367347	23.8
62.716258503	24.1
62.986666667	24.2
63.325623583	24.3
63.574149660	24.4
63.827120181	24.5
64.126802721	24.6
64.402947846	24.7
64.713333333	24.8
65.093333333	25.1
65.709569161	25.2
66.011405896	25.3
66.301405896	25.4
66.562902494	25.5
66.795351474	25.6
67.086439909	25.7
67.346031746	25.8
67.637823129	26.1
68.017052154	26.2
68.323129252	26.3
68.560929705	26.4
68.831746032	26.5
69.207074830	26.6
69.499637188	26.7
69.784603175	26.8
70.191020408	27.1
70.954376417	27.2
71.195011338	27.3
71.494240363	27.4
71.752562358	27.5
72.017029478	27.6
72.309841270	27.7
72.588730159	27.8
72.959977324	28.1
73.389977324	28.2
73.692199546	28.3
73.945215420	28.4
74.251609977	28.5
74.550566893	28.6
74.774512472	28.7
75.074603175	28.8
75.403900227	29.1
75.845079365	29.2
76.137256236	29.3
76.396553288	29.4
76.669387755	29.5
76.895079365	29.6
77.206349206	29.7
77.479183673	29.8
77.792653061	30.1
78.114829932	30.2
78.422494331	30.3
78.668843537	30.4
78.956553288	30.5
79.240997732	30.6
79.531247166	30.7
79.846666667	30.8
80.283197279	31.1
80.764807256	31.2
81.162675737	31.3
81.426575964	31.4
81.711020408	31.5
81.985600907	31.6
82.255442177	31.7
82.528707483	31.8
82.798798186	32.1
83.077301587	32.2
83.336417234	32.3
83.583129252	32.4
83.835646259	32.5
84.124920635	32.6
84.371700680	32.7
84.695374150	32.8
85.141768707	33.1
85.649705215	33.2
85.925442177	33.3
86.216893424	33.4
86.500136054	33.5
86.752653061	33.6
87.063219955	33.7
87.333333333	33.8
87.623401361	34.1
87.941950113	34.2
88.185034014	34.3
88.420000000	34.4
88.674761905	34.5
89.017845805	34.6
89.339297052	34.7
89.763265306	34.8
90.191383220	35.1
90.686666667	35.2
91.073015873	35.3
91.366893424	35.4
91.639002268	35.5
91.958276644	35.6
92.237641723	35.7
92.498866213	35.8
