###data-type:		Global Beat Dynamics (0.2x2 smoothing; 100 ms delay)
###extraction-date:	Mon May 23 23:43:10 PDT 2022
125.806	81.1	57.4
126.18	85.0	58.1
126.659	81.0	58.2
127.083	81.6	58.3
127.591	80.5	58.4
128.279	81.2	59.1
128.953	84.7	59.2
129.472	81.6	59.3
130.072	81.0	59.4
130.582	80.7	60.1
131.419	82.3	60.2
131.971	80.7	60.3
132.714	82.1	60.4
133.268	80.1	61.1
134.095	83.3	61.2
134.749	79.6	61.3
136.002	80.0	61.4
137.596	75.2	62.1
138.919	74.5	62.2
139.381	77.9	62.3
139.86	75.5	62.4
140.443	79.5	63.1
140.87	80.4	63.2
141.322	83.0	63.3
141.784	79.4	63.4
142.454	82.0	64.1
143.047	79.5	64.2
143.525	80.0	64.3
143.996	80.7	64.4
144.57	83.8	65.1
145.041	84.4	65.2
145.485	81.3	65.3
145.955	79.6	65.4
146.573	81.0	66.1
147.296	78.0	66.2
147.757	78.6	66.3
148.193	80.1	66.4
148.741	80.6	67.1
149.272	85.9	67.2
149.716	81.5	67.3
150.161	82.4	67.4
150.718	84.2	68.1
151.423	82.4	68.2
151.852	84.0	68.3
152.303	83.6	68.4
152.824	83.2	69.1
153.374	81.9	69.2
153.826	83.6	69.3
154.305	81.7	69.4
154.915	83.3	70.1
155.481	78.7	70.2
155.899	82.1	70.3
156.299	81.6	70.4
156.7	83.2	71.1
157.182	81.5	71.2
157.576	82.8	71.3
157.977	83.3	71.4
158.407	83.4	72.1
158.824	80.6	72.2
159.199	82.0	72.3
159.599	82.0	72.4
160.061	81.1	73.1
160.491	83.1	73.2
160.932	80.5	73.3
161.35	79.0	73.4
161.794	71.8	74.1
162.412	81.0	74.2
162.865	81.9	74.3
163.309	85.3	74.4
163.736	86.6	75.1
164.153	84.4	75.2
164.629	84.0	75.3
165.05	87.1	75.4
165.651	86.7	76.1
166.206	83.1	76.2
166.725	78.7	76.3
167.401	80.6	76.4
167.776	83.6	77.1
168.237	79.6	77.2
168.742	80.5	77.3
169.169	81.7	77.4
169.561	78.4	78.1
170.272	85.6	78.2
170.684	86.4	78.3
171.146	79.7	78.4
