###data-type:		Global Beat Dynamics (0.2x2 smoothing; 100 ms delay)
###extraction-date:	Tue May 24 09:54:30 PDT 2022
142.137	77.4	57.4
142.699	75.5	58.1
143.11	73.8	58.2
143.554	74.1	58.3
143.999	78.0	58.4
144.747	73.0	59.1
146.271	73.6	59.2
147.113	70.6	59.3
147.499	74.0	59.4
148.122	74.4	60.1
149.562	71.6	60.2
150.407	76.2	60.3
151.67	74.2	60.4
152.78	77.2	61.1
154.493	72.4	61.2
155.77	70.5	61.3
157.809	61.7	61.4
160.196	59.9	62.1
161.197	64.9	62.2
161.843	68.9	62.3
162.453	66.3	62.4
163.149	71.7	63.1
163.917	69.5	63.2
164.465	69.4	63.3
165	66.1	63.4
165.689	66.9	64.1
166.575	70.8	64.2
167.091	66.6	64.3
167.672	69.4	64.4
168.258	67.1	65.1
168.887	70.0	65.2
169.422	70.2	65.3
169.985	68.5	65.4
170.739	67.4	66.1
171.499	74.3	66.2
171.995	75.7	66.3
172.498	73.7	66.4
173.083	70.4	67.1
173.732	75.4	67.2
174.242	73.9	67.3
174.777	75.2	67.4
175.412	74.9	68.1
176.24	74.2	68.2
176.75	73.1	68.3
177.233	73.6	68.4
177.821	65.9	69.1
178.467	71.2	69.2
178.977	72.1	69.3
179.548	68.7	69.4
180.434	60.2	70.1
181.384	66.0	70.2
181.878	69.3	70.3
182.327	67.9	70.4
182.723	69.8	71.1
183.118	66.2	71.2
183.549	72.1	71.3
183.922	67.9	71.4
184.43	74.1	72.1
184.945	70.1	72.2
185.358	75.7	72.3
185.767	72.4	72.4
186.158	77.1	73.1
186.543	75.1	73.2
186.965	69.8	73.3
187.495	68.9	73.4
188.059	64.6	74.1
188.774	72.2	74.2
189.293	73.0	74.3
189.76	76.2	74.4
190.273	78.0	75.1
190.808	76.1	75.2
191.243	73.5	75.3
191.821	81.1	75.4
192.477	72.7	76.1
193.281	77.9	76.2
193.923	72.7	76.3
194.567	72.3	76.4
195.04	73.3	77.1
195.592	78.3	77.2
196.046	78.6	77.3
196.516	81.1	77.4
197.26	77.0	78.1
198.038	71.2	78.2
198.567	74.8	78.3
199.027	77.4	78.4
199.543	77.8	79.1
200.099	71.5	79.2
200.599	75.9	79.3
201.148	78.3	79.4
201.871	72.9	80.1
203.788	69.2	80.2
205.031	75.9	80.3
205.486	72.0	80.4
205.897	74.5	81.1
206.393	75.4	81.2
207.229	70.1	81.3
209.162	68.0	81.4
211.839	64.2	82.1
212.793	71.8	82.2
213.41	74.0	82.3
213.972	72.9	82.4
214.603	73.6	83.1
215.211	70.7	83.2
215.78	71.9	83.3
216.424	71.8	83.4
217.003	71.6	84.1
217.637	70.4	84.2
218.199	70.3	84.3
218.852	74.3	84.4
219.427	71.8	85.1
220.036	72.8	85.2
220.615	72.2	85.3
221.254	72.7	85.4
221.845	70.2	86.1
222.501	74.2	86.2
223.039	73.8	86.3
223.666	72.4	86.4
224.274	72.2	87.1
