75.440317460	29.1
76.137256236	29.2
76.669387755	29.3
77.184580499	29.4
77.843718821	30.1
78.410884354	30.2
78.955102041	30.3
79.528344671	30.4
80.283197279	31.1
81.162675737	31.2
81.653197279	31.3
82.255442177	31.4
82.798798186	32.1
83.366031746	32.2
83.831292517	32.3
84.462585034	32.4
85.144671202	33.1
85.913333333	33.2
86.483696145	33.3
87.013333333	33.4
87.593333333	34.1
88.159206349	34.2
88.674761905	34.3
89.339297052	34.4
90.266417234	35.1
91.026031746	35.2
91.568820862	35.3
92.183219955	35.4
92.813333333	36.1
93.471315193	36.2
94.035668934	36.3
94.558072562	36.4
95.226666667	37.1
95.823718821	37.2
96.380000000	37.3
97.008616780	37.4
97.577188209	38.1
98.220408163	38.2
98.773265306	38.3
99.336666667	38.4
100.174058957	39.1
101.318820862	39.2
101.889886621	39.3
102.432766440	39.4
102.987755102	40.1
103.521972789	40.2
104.090385488	40.3
104.666326531	40.4
105.212879819	41.1
105.882380952	41.2
106.419954649	41.3
106.979342404	41.4
107.701859410	42.1
108.340000000	42.2
108.865306122	42.3
109.453061224	42.4
110.006666667	43.1
110.747845805	43.2
111.297823129	43.3
111.836031746	43.4
112.348299320	44.1
112.948412698	44.2
113.454217687	44.3
114.147845805	44.4
114.931519274	45.1
115.933333333	45.2
116.426666667	45.3
116.997414966	45.4
117.658662132	46.1
118.480000000	46.2
118.973242630	46.3
119.501587302	46.4
120.166666667	47.1
121.092063492	47.2
121.578231293	47.3
122.149365079	47.4
122.773333333	48.1
123.605873016	48.2
124.113333333	48.3
124.752743764	48.4
125.605442177	49.1
126.550589569	49.2
127.859092971	49.3
128.979591837	49.4
129.531065760	50.1
129.993333333	50.2
130.518616780	50.3
131.082925170	50.4
131.486666667	51.1
131.933333333	51.2
132.453333333	51.3
133.000000000	51.4
133.593333333	52.1
134.603174603	52.2
135.132879819	52.3
135.606666667	52.4
136.185034014	53.1
136.926666667	53.2
137.454875283	53.3
137.960000000	53.4
138.553333333	54.1
139.386666667	54.2
139.900000000	54.3
140.426666667	54.4
141.013333333	55.1
141.820000000	55.2
142.338321995	55.3
142.886666667	55.4
143.500000000	56.1
144.680000000	56.2
145.226666667	56.3
145.753333333	56.4
146.273333333	57.1
146.800000000	57.2
147.346666667	57.3
147.846666667	57.4
148.320000000	58.1
148.880000000	58.2
149.420000000	58.3
150.000000000	58.4
151.016780045	59.1
152.473333333	59.2
153.614603175	59.3
154.216780045	59.4
155.217392290	60.1
156.793333333	60.2
157.524920635	60.3
158.904308390	60.4
159.822176871	61.1
161.538321995	61.2
162.720000000	61.3
164.506666667	61.4
166.973333333	62.1
168.886666667	62.2
169.524875283	62.3
170.146666667	62.4
170.819206349	63.1
171.464784580	63.2
171.996621315	63.3
172.820000000	63.4
173.823129252	64.1
175.056689342	64.2
175.637188209	64.3
176.193696145	64.4
176.809863946	65.1
177.406666667	65.2
177.986666667	65.3
178.643446712	65.4
179.633333333	66.1
180.956009070	66.2
181.492970522	66.3
182.046666667	66.4
182.641179138	67.1
183.219886621	67.2
183.733333333	67.3
184.380000000	67.4
185.331519274	68.1
186.173718821	68.2
186.706666667	68.3
187.249682540	68.4
187.780000000	69.1
188.313333333	69.2
188.886825397	69.3
189.386666667	69.4
189.938707483	70.1
190.620589569	70.2
191.166666667	70.3
191.693333333	70.4
